Ne,type,density,fill
19.681250000000176,posterior,1.469253965541385e-5,NA
19.681250000000176,prior,0.001588026708942275,NA
19.693750000000176,posterior,1.4883425924160968e-5,NA
19.693750000000176,prior,0.0015870351950667213,NA
19.706250000000175,posterior,1.5074312192908086e-5,NA
19.706250000000175,prior,0.0015860449162257418,NA
19.718750000000174,posterior,1.5265198461655205e-5,NA
19.718750000000174,prior,0.0015850558700990613,NA
19.731250000000173,posterior,1.5456084730402323e-5,NA
19.731250000000173,prior,0.0015840680543722312,NA
19.743750000000173,posterior,1.5646970999149445e-5,NA
19.743750000000173,prior,0.00158308146673661,NA
19.756250000000172,posterior,1.5837857267896564e-5,NA
19.756250000000172,prior,0.001582096104889347,NA
19.76875000000017,posterior,1.6028743536643682e-5,NA
19.76875000000017,prior,0.0015811119665333634,NA
19.78125000000017,posterior,1.62196298053908e-5,NA
19.78125000000017,prior,0.0015801290493773332,NA
19.79375000000017,posterior,1.641051607413792e-5,NA
19.79375000000017,prior,0.0015791473511356673,NA
19.80625000000017,posterior,1.6607158905291563e-5,NA
19.80625000000017,prior,0.0015781668695284932,NA
19.81875000000017,posterior,1.682634667432077e-5,NA
19.81875000000017,prior,0.0015771876022816376,NA
19.831250000000168,posterior,1.7045534443349975e-5,NA
19.831250000000168,prior,0.0015762095471266117,NA
19.843750000000167,posterior,1.726472221237918e-5,NA
19.843750000000167,prior,0.0015752327018005877,NA
19.856250000000166,posterior,1.7483909981408387e-5,NA
19.856250000000166,prior,0.0015742570640463866,NA
19.868750000000166,posterior,1.7703097750437593e-5,NA
19.868750000000166,prior,0.0015732826316124568,NA
19.881250000000165,posterior,1.79222855194668e-5,NA
19.881250000000165,prior,0.0015723094022528589,NA
19.893750000000164,posterior,1.8141473288496005e-5,NA
19.893750000000164,prior,0.0015713373737272463,NA
19.906250000000163,posterior,1.836066105752521e-5,NA
19.906250000000163,prior,0.00157036654380085,NA
19.918750000000163,posterior,1.8579848826554417e-5,NA
19.918750000000163,prior,0.0015693969102444586,NA
19.931250000000162,posterior,1.879903659558362e-5,NA
19.931250000000162,prior,0.0015684284708344033,NA
19.94375000000016,posterior,1.9018224364612826e-5,NA
19.94375000000016,prior,0.001567461223352539,NA
19.95625000000016,posterior,1.9237412133642032e-5,NA
19.95625000000016,prior,0.0015664951655862285,NA
19.96875000000016,posterior,1.9456599902671238e-5,NA
19.96875000000016,prior,0.0015655302953283242,NA
19.98125000000016,posterior,1.9675787671700444e-5,NA
19.98125000000016,prior,0.0015645666103771521,NA
19.99375000000016,posterior,1.9903018067485634e-5,NA
19.99375000000016,prior,0.0015636041085364935,NA
20.006250000000158,posterior,2.0152328824892675e-5,NA
20.006250000000158,prior,0.0015626427876155697,NA
20.018750000000157,posterior,2.0401639582299716e-5,NA
20.018750000000157,prior,0.0015616826454290234,NA
20.031250000000156,posterior,2.0650950339706757e-5,NA
20.031250000000156,prior,0.0015607236797969036,NA
20.043750000000156,posterior,2.0900261097113798e-5,NA
20.043750000000156,prior,0.0015597658885446474,NA
20.056250000000155,posterior,2.114957185452084e-5,NA
20.056250000000155,prior,0.0015588092695030648,NA
20.068750000000154,posterior,2.139888261192788e-5,NA
20.068750000000154,prior,0.0015578538205083205,NA
20.081250000000153,posterior,2.164819336933492e-5,NA
20.081250000000153,prior,0.001556899539401919,NA
20.093750000000153,posterior,2.1897504126741963e-5,NA
20.093750000000153,prior,0.0015559464240306859,NA
20.106250000000152,posterior,2.2146814884149004e-5,NA
20.106250000000152,prior,0.0015549944722467546,NA
20.11875000000015,posterior,2.2396125641556045e-5,NA
20.11875000000015,prior,0.0015540436819075464,NA
20.13125000000015,posterior,2.2645436398963086e-5,NA
20.13125000000015,prior,0.0015530940508757573,NA
20.14375000000015,posterior,2.2894747156370127e-5,NA
20.14375000000015,prior,0.0015521455770193394,NA
20.15625000000015,posterior,2.3144057913777168e-5,NA
20.15625000000015,prior,0.0015511982582114869,NA
20.16875000000015,posterior,2.339336867118421e-5,NA
20.16875000000015,prior,0.0015502520923306173,NA
20.181250000000148,posterior,2.3653149892375335e-5,NA
20.181250000000148,prior,0.0015493070772603583,NA
20.193750000000147,posterior,2.3934133213226804e-5,NA
20.193750000000147,prior,0.0015483632108895297,NA
20.206250000000146,posterior,2.421511653407827e-5,NA
20.206250000000146,prior,0.0015474204911121283,NA
20.218750000000146,posterior,2.449609985492974e-5,NA
20.218750000000146,prior,0.0015464789158273107,NA
20.231250000000145,posterior,2.4777083175781207e-5,NA
20.231250000000145,prior,0.0015455384829393805,NA
20.243750000000144,posterior,2.5058066496632676e-5,NA
20.243750000000144,prior,0.001544599190357769,NA
20.256250000000144,posterior,2.5339049817484145e-5,NA
20.256250000000144,prior,0.0015436610359970222,NA
20.268750000000143,posterior,2.5620033138335614e-5,NA
20.268750000000143,prior,0.001542724017776783,NA
20.281250000000142,posterior,2.590101645918708e-5,NA
20.281250000000142,prior,0.0015417881336217776,NA
20.29375000000014,posterior,2.618199978003855e-5,NA
20.29375000000014,prior,0.0015408533814617988,NA
20.30625000000014,posterior,2.6462983100890017e-5,NA
20.30625000000014,prior,0.00153991975923169,NA
20.31875000000014,posterior,2.6743966421741486e-5,NA
20.31875000000014,prior,0.0015389872648713314,NA
20.33125000000014,posterior,2.7024949742592955e-5,NA
20.33125000000014,prior,0.001538055896325623,NA
20.34375000000014,posterior,2.7305933063444424e-5,NA
20.34375000000014,prior,0.001537125651544471,NA
20.356250000000138,posterior,2.758691638429589e-5,NA
20.356250000000138,prior,0.0015361965284827702,NA
20.368750000000137,posterior,2.7880876157965946e-5,NA
20.368750000000137,prior,0.0015352685251003916,NA
20.381250000000136,posterior,2.8194779904292296e-5,NA
20.381250000000136,prior,0.0015343416393621648,NA
20.393750000000136,posterior,2.850868365061865e-5,NA
20.393750000000136,prior,0.0015334158692378642,NA
20.406250000000135,posterior,2.8822587396945e-5,NA
20.406250000000135,prior,0.0015324912127021937,NA
20.418750000000134,posterior,2.9136491143271354e-5,NA
20.418750000000134,prior,0.0015315676677347724,NA
20.431250000000134,posterior,2.9450394889597707e-5,NA
20.431250000000134,prior,0.001530645232320117,NA
20.443750000000133,posterior,2.9764298635924056e-5,NA
20.443750000000133,prior,0.001529723904447632,NA
20.456250000000132,posterior,3.007820238225041e-5,NA
20.456250000000132,prior,0.0015288036821115886,NA
20.46875000000013,posterior,3.0392106128576762e-5,NA
20.46875000000013,prior,0.0015278845633111154,NA
20.48125000000013,posterior,3.0706009874903115e-5,NA
20.48125000000013,prior,0.0015269665460501804,NA
20.49375000000013,posterior,3.101991362122947e-5,NA
20.49375000000013,prior,0.0015260496283375775,NA
20.50625000000013,posterior,3.133381736755582e-5,NA
20.50625000000013,prior,0.0015251338081869118,NA
20.51875000000013,posterior,3.1647721113882166e-5,NA
20.51875000000013,prior,0.0015242190836165853,NA
20.531250000000128,posterior,3.196162486020852e-5,NA
20.531250000000128,prior,0.0015233054526497824,NA
20.543750000000127,posterior,3.227552860653487e-5,NA
20.543750000000127,prior,0.0015223929133144534,NA
20.556250000000126,posterior,3.260493354117577e-5,NA
20.556250000000126,prior,0.0015214814636433044,NA
20.568750000000126,posterior,3.295269982885131e-5,NA
20.568750000000126,prior,0.0015205711016737788,NA
20.581250000000125,posterior,3.3300466116526856e-5,NA
20.581250000000125,prior,0.0015196618254480453,NA
20.593750000000124,posterior,3.36482324042024e-5,NA
20.593750000000124,prior,0.0015187536330129826,NA
20.606250000000124,posterior,3.399599869187795e-5,NA
20.606250000000124,prior,0.001517846522420166,NA
20.618750000000123,posterior,3.43437649795535e-5,NA
20.618750000000123,prior,0.0015169404917258526,NA
20.631250000000122,posterior,3.469153126722904e-5,NA
20.631250000000122,prior,0.001516035538990968,NA
20.64375000000012,posterior,3.5039297554904586e-5,NA
20.64375000000012,prior,0.0015151316622810916,NA
20.65625000000012,posterior,3.538706384258013e-5,NA
20.65625000000012,prior,0.0015142288596664427,NA
20.66875000000012,posterior,3.573483013025568e-5,NA
20.66875000000012,prior,0.0015133271292218666,NA
20.68125000000012,posterior,3.608259641793122e-5,NA
20.68125000000012,prior,0.0015124264690268212,NA
20.69375000000012,posterior,3.643036270560677e-5,NA
20.69375000000012,prior,0.0015115268771653625,NA
20.706250000000118,posterior,3.6778128993282316e-5,NA
20.706250000000118,prior,0.0015106283517261313,NA
20.718750000000117,posterior,3.712589528095786e-5,NA
20.718750000000117,prior,0.001509730890802339,NA
20.731250000000117,posterior,3.747366156863341e-5,NA
20.731250000000117,prior,0.0015088344924917537,NA
20.743750000000116,posterior,3.78394291160303e-5,NA
20.743750000000116,prior,0.001507939154896689,NA
20.756250000000115,posterior,3.82217229287606e-5,NA
20.756250000000115,prior,0.0015070448761239864,NA
20.768750000000114,posterior,3.86040167414909e-5,NA
20.768750000000114,prior,0.0015061516542850045,NA
20.781250000000114,posterior,3.89863105542212e-5,NA
20.781250000000114,prior,0.0015052594874956052,NA
20.793750000000113,posterior,3.9368604366951504e-5,NA
20.793750000000113,prior,0.00150436837387614,NA
20.806250000000112,posterior,3.9750898179681804e-5,NA
20.806250000000112,prior,0.0015034783115514358,NA
20.81875000000011,posterior,4.013319199241211e-5,NA
20.81875000000011,prior,0.0015025892986507826,NA
20.83125000000011,posterior,4.051548580514241e-5,NA
20.83125000000011,prior,0.001501701333307921,NA
20.84375000000011,posterior,4.089777961787271e-5,NA
20.84375000000011,prior,0.001500814413661026,NA
20.85625000000011,posterior,4.128007343060301e-5,NA
20.85625000000011,prior,0.001499928537852697,NA
20.86875000000011,posterior,4.1662367243333314e-5,NA
20.86875000000011,prior,0.0014990437040299427,NA
20.881250000000108,posterior,4.2044661056063614e-5,NA
20.881250000000108,prior,0.0014981599103441685,NA
20.893750000000107,posterior,4.2426954868793915e-5,NA
20.893750000000107,prior,0.0014972771549511643,NA
20.906250000000107,posterior,4.2809248681524215e-5,NA
20.906250000000107,prior,0.0014963954360110903,NA
20.918750000000106,posterior,4.319154249425452e-5,NA
20.918750000000106,prior,0.0014955147516884644,NA
20.931250000000105,posterior,4.359429949539671e-5,NA
20.931250000000105,prior,0.0014946351001521487,NA
20.943750000000104,posterior,4.401157602581973e-5,NA
20.943750000000104,prior,0.001493756479575339,NA
20.956250000000104,posterior,4.4428852556242755e-5,NA
20.956250000000104,prior,0.0014928788881355482,NA
20.968750000000103,posterior,4.484612908666578e-5,NA
20.968750000000103,prior,0.0014920023240145978,NA
20.981250000000102,posterior,4.5263405617088796e-5,NA
20.981250000000102,prior,0.001491126785398601,NA
20.9937500000001,posterior,4.568068214751182e-5,NA
20.9937500000001,prior,0.0014902522704779528,NA
21.0062500000001,posterior,4.6097958677934844e-5,NA
21.0062500000001,prior,0.001489378777447316,NA
21.0187500000001,posterior,4.651523520835787e-5,NA
21.0187500000001,prior,0.0014885063045056099,NA
21.0312500000001,posterior,4.6932511738780885e-5,NA
21.0312500000001,prior,0.001487634849855997,NA
21.0437500000001,posterior,4.734978826920391e-5,NA
21.0437500000001,prior,0.0014867644117058693,NA
21.056250000000098,posterior,4.776706479962693e-5,NA
21.056250000000098,prior,0.0014858949882668381,NA
21.068750000000097,posterior,4.8184341330049957e-5,NA
21.068750000000097,prior,0.0014850265777547195,NA
21.081250000000097,posterior,4.8601617860472974e-5,NA
21.081250000000097,prior,0.001484159178389524,NA
21.093750000000096,posterior,4.9018894390896e-5,NA
21.093750000000096,prior,0.001483292788395442,NA
21.106250000000095,posterior,4.943617092131902e-5,NA
21.106250000000095,prior,0.001482427406000834,NA
21.118750000000095,posterior,4.98763662456677e-5,NA
21.118750000000095,prior,0.001481563029438216,NA
21.131250000000094,posterior,5.032898167047767e-5,NA
21.131250000000094,prior,0.0014806996569442482,NA
21.143750000000093,posterior,5.078159709528764e-5,NA
21.143750000000093,prior,0.0014798372867597237,NA
21.156250000000092,posterior,5.123421252009762e-5,NA
21.156250000000092,prior,0.001478975917129555,NA
21.16875000000009,posterior,5.168682794490759e-5,NA
21.16875000000009,prior,0.0014781155463027625,NA
21.18125000000009,posterior,5.2139443369717564e-5,NA
21.18125000000009,prior,0.0014772561725324633,NA
21.19375000000009,posterior,5.2592058794527536e-5,NA
21.19375000000009,prior,0.0014763977940758573,NA
21.20625000000009,posterior,5.3044674219337514e-5,NA
21.20625000000009,prior,0.0014755404091942167,NA
21.21875000000009,posterior,5.3497289644147486e-5,NA
21.21875000000009,prior,0.0014746840161528746,NA
21.231250000000088,posterior,5.394990506895746e-5,NA
21.231250000000088,prior,0.0014738286132212116,NA
21.243750000000087,posterior,5.440252049376743e-5,NA
21.243750000000087,prior,0.0014729741986726438,NA
21.256250000000087,posterior,5.485513591857741e-5,NA
21.256250000000087,prior,0.0014721207707846138,NA
21.268750000000086,posterior,5.530775134338738e-5,NA
21.268750000000086,prior,0.001471268327838575,NA
21.281250000000085,posterior,5.576036676819735e-5,NA
21.281250000000085,prior,0.0014704168681199834,NA
21.293750000000085,posterior,5.621298219300733e-5,NA
21.293750000000085,prior,0.0014695663899182841,NA
21.306250000000084,posterior,5.669105858883812e-5,NA
21.306250000000084,prior,0.0014687168915269004,NA
21.318750000000083,posterior,5.717942703982659e-5,NA
21.318750000000083,prior,0.001467868371243221,NA
21.331250000000082,posterior,5.7667795490815054e-5,NA
21.331250000000082,prior,0.0014670208273685895,NA
21.34375000000008,posterior,5.8156163941803516e-5,NA
21.34375000000008,prior,0.0014661742582082933,NA
21.35625000000008,posterior,5.864453239279198e-5,NA
21.35625000000008,prior,0.001465328662071552,NA
21.36875000000008,posterior,5.913290084378044e-5,NA
21.36875000000008,prior,0.0014644840372715039,NA
21.38125000000008,posterior,5.96212692947689e-5,NA
21.38125000000008,prior,0.0014636403821251978,NA
21.39375000000008,posterior,6.0109637745757364e-5,NA
21.39375000000008,prior,0.0014627976949535798,NA
21.406250000000078,posterior,6.059800619674583e-5,NA
21.406250000000078,prior,0.001461955974081482,NA
21.418750000000077,posterior,6.10863746477343e-5,NA
21.418750000000077,prior,0.0014611152178376117,NA
21.431250000000077,posterior,6.157474309872275e-5,NA
21.431250000000077,prior,0.001460275424554541,NA
21.443750000000076,posterior,6.206311154971122e-5,NA
21.443750000000076,prior,0.0014594365925686933,NA
21.456250000000075,posterior,6.255148000069969e-5,NA
21.456250000000075,prior,0.0014585987202203347,NA
21.468750000000075,posterior,6.303984845168814e-5,NA
21.468750000000075,prior,0.0014577618058535607,NA
21.481250000000074,posterior,6.352821690267661e-5,NA
21.481250000000074,prior,0.001456925847816287,NA
21.493750000000073,posterior,6.40448439538585e-5,NA
21.493750000000073,prior,0.0014560908444602382,NA
21.506250000000072,posterior,6.456964097123701e-5,NA
21.506250000000072,prior,0.0014552567941409345,NA
21.51875000000007,posterior,6.50944379886155e-5,NA
21.51875000000007,prior,0.0014544236952176838,NA
21.53125000000007,posterior,6.5619235005994e-5,NA
21.53125000000007,prior,0.0014535915460535695,NA
21.54375000000007,posterior,6.614403202337252e-5,NA
21.54375000000007,prior,0.0014527603450154396,NA
21.55625000000007,posterior,6.666882904075101e-5,NA
21.55625000000007,prior,0.0014519300904738955,NA
21.56875000000007,posterior,6.719362605812951e-5,NA
21.56875000000007,prior,0.0014511007808032817,NA
21.581250000000068,posterior,6.771842307550802e-5,NA
21.581250000000068,prior,0.0014502724143816757,NA
21.593750000000068,posterior,6.824322009288652e-5,NA
21.593750000000068,prior,0.0014494449895908759,NA
21.606250000000067,posterior,6.876801711026502e-5,NA
21.606250000000067,prior,0.0014486185048163908,NA
21.618750000000066,posterior,6.929281412764353e-5,NA
21.618750000000066,prior,0.0014477929584474306,NA
21.631250000000065,posterior,6.981761114502203e-5,NA
21.631250000000065,prior,0.0014469683488768943,NA
21.643750000000065,posterior,7.034240816240052e-5,NA
21.643750000000065,prior,0.0014461446745013598,NA
21.656250000000064,posterior,7.086720517977903e-5,NA
21.656250000000064,prior,0.0014453219337210736,NA
21.668750000000063,posterior,7.139200219715753e-5,NA
21.668750000000063,prior,0.0014445001249399402,NA
21.681250000000063,posterior,7.194836833037195e-5,NA
21.681250000000063,prior,0.001443679246565512,NA
21.693750000000062,posterior,7.251077816377082e-5,NA
21.693750000000062,prior,0.0014428592970089772,NA
21.70625000000006,posterior,7.307318799716968e-5,NA
21.70625000000006,prior,0.0014420402746851523,NA
21.71875000000006,posterior,7.363559783056856e-5,NA
21.71875000000006,prior,0.0014412221780124685,NA
21.73125000000006,posterior,7.419800766396743e-5,NA
21.73125000000006,prior,0.0014404050054129646,NA
21.74375000000006,posterior,7.476041749736629e-5,NA
21.74375000000006,prior,0.0014395887553122738,NA
21.75625000000006,posterior,7.532282733076516e-5,NA
21.75625000000006,prior,0.0014387734261396149,NA
21.768750000000058,posterior,7.588523716416404e-5,NA
21.768750000000058,prior,0.0014379590163277824,NA
21.781250000000057,posterior,7.64476469975629e-5,NA
21.781250000000057,prior,0.0014371455243131356,NA
21.793750000000056,posterior,7.701005683096177e-5,NA
21.793750000000056,prior,0.0014363329485355886,NA
21.806250000000055,posterior,7.757246666436063e-5,NA
21.806250000000055,prior,0.0014355212874386002,NA
21.818750000000055,posterior,7.813487649775951e-5,NA
21.818750000000055,prior,0.0014347105394691643,NA
21.831250000000054,posterior,7.869728633115838e-5,NA
21.831250000000054,prior,0.001433900703077799,NA
21.843750000000053,posterior,7.925969616455724e-5,NA
21.843750000000053,prior,0.0014330917767185365,NA
21.856250000000053,posterior,7.982210599795611e-5,NA
21.856250000000053,prior,0.0014322837588489153,NA
21.868750000000052,posterior,8.042026297827093e-5,NA
21.868750000000052,prior,0.0014314766479299667,NA
21.88125000000005,posterior,8.10222638643323e-5,NA
21.88125000000005,prior,0.0014306704424262083,NA
21.89375000000005,posterior,8.162426475039369e-5,NA
21.89375000000005,prior,0.0014298651408056317,NA
21.90625000000005,posterior,8.222626563645506e-5,NA
21.90625000000005,prior,0.0014290607415396936,NA
21.91875000000005,posterior,8.282826652251645e-5,NA
21.91875000000005,prior,0.0014282572431033062,NA
21.93125000000005,posterior,8.343026740857782e-5,NA
21.93125000000005,prior,0.0014274546439748275,NA
21.943750000000048,posterior,8.40322682946392e-5,NA
21.943750000000048,prior,0.001426652942636051,NA
21.956250000000047,posterior,8.463426918070057e-5,NA
21.956250000000047,prior,0.0014258521375721956,NA
21.968750000000046,posterior,8.523627006676194e-5,NA
21.968750000000046,prior,0.0014250522272718975,NA
21.981250000000045,posterior,8.583827095282333e-5,NA
21.981250000000045,prior,0.001424253210227199,NA
21.993750000000045,posterior,8.64402718388847e-5,NA
21.993750000000045,prior,0.0014234550849335401,NA
22.006250000000044,posterior,8.704227272494609e-5,NA
22.006250000000044,prior,0.0014226578498897473,NA
22.018750000000043,posterior,8.764427361100746e-5,NA
22.018750000000043,prior,0.001421861503598026,NA
22.031250000000043,posterior,8.824627449706884e-5,NA
22.031250000000043,prior,0.00142106604456395,NA
22.043750000000042,posterior,8.884827538313021e-5,NA
22.043750000000042,prior,0.001420271471296452,NA
22.05625000000004,posterior,8.949152392115824e-5,NA
22.05625000000004,prior,0.0014194777823078133,NA
22.06875000000004,posterior,9.013620208788079e-5,NA
22.06875000000004,prior,0.0014186849761136568,NA
22.08125000000004,posterior,9.078088025460335e-5,NA
22.08125000000004,prior,0.0014178930512329347,NA
22.09375000000004,posterior,9.14255584213259e-5,NA
22.09375000000004,prior,0.001417102006187922,NA
22.10625000000004,posterior,9.207023658804846e-5,NA
22.10625000000004,prior,0.001416311839504205,NA
22.118750000000038,posterior,9.271491475477102e-5,NA
22.118750000000038,prior,0.0014155225497106726,NA
22.131250000000037,posterior,9.335959292149357e-5,NA
22.131250000000037,prior,0.0014147341353395074,NA
22.143750000000036,posterior,9.400427108821611e-5,NA
22.143750000000036,prior,0.001413946594926176,NA
22.156250000000036,posterior,9.464894925493867e-5,NA
22.156250000000036,prior,0.0014131599270094206,NA
22.168750000000035,posterior,9.529362742166123e-5,NA
22.168750000000035,prior,0.0014123741301312496,NA
22.181250000000034,posterior,9.593830558838378e-5,NA
22.181250000000034,prior,0.0014115892028369271,NA
22.193750000000033,posterior,9.658298375510634e-5,NA
22.193750000000033,prior,0.0014108051436749654,NA
22.206250000000033,posterior,9.72276619218289e-5,NA
22.206250000000033,prior,0.0014100219511971157,NA
22.218750000000032,posterior,9.787234008855145e-5,NA
22.218750000000032,prior,0.0014092396239583581,NA
22.23125000000003,posterior,9.851843869922724e-5,NA
22.23125000000003,prior,0.0014084581605168936,NA
22.24375000000003,posterior,9.921031853830453e-5,NA
22.24375000000003,prior,0.0014076775594341353,NA
22.25625000000003,posterior,9.990219837738184e-5,NA
22.25625000000003,prior,0.0014068978192746974,NA
22.26875000000003,posterior,1.0059407821645915e-4,NA
22.26875000000003,prior,0.0014061189386063893,NA
22.28125000000003,posterior,1.0128595805553646e-4,NA
22.28125000000003,prior,0.0014053409160002044,NA
22.293750000000028,posterior,1.0197783789461376e-4,NA
22.293750000000028,prior,0.0014045637500303125,NA
22.306250000000027,posterior,1.0266971773369107e-4,NA
22.306250000000027,prior,0.0014037874392740504,NA
22.318750000000026,posterior,1.0336159757276838e-4,NA
22.318750000000026,prior,0.0014030119823119122,NA
22.331250000000026,posterior,1.040534774118457e-4,NA
22.331250000000026,prior,0.0014022373777275426,NA
22.343750000000025,posterior,1.0474535725092299e-4,NA
22.343750000000025,prior,0.0014014636241077268,NA
22.356250000000024,posterior,1.054372370900003e-4,NA
22.356250000000024,prior,0.0014006907200423818,NA
22.368750000000023,posterior,1.0612911692907761e-4,NA
22.368750000000023,prior,0.0013999186641245485,NA
22.381250000000023,posterior,1.0682099676815492e-4,NA
22.381250000000023,prior,0.0013991474549503817,NA
22.393750000000022,posterior,1.0751287660723222e-4,NA
22.393750000000022,prior,0.001398377091119143,NA
22.40625000000002,posterior,1.0820475644630953e-4,NA
22.40625000000002,prior,0.0013976075712331907,NA
22.41875000000002,posterior,1.0890164795276195e-4,NA
22.41875000000002,prior,0.0013968388938979729,NA
22.43125000000002,posterior,1.096470228040721e-4,NA
22.43125000000002,prior,0.0013960710577220173,NA
22.44375000000002,posterior,1.1039239765538225e-4,NA
22.44375000000002,prior,0.001395304061316924,NA
22.45625000000002,posterior,1.1113777250669241e-4,NA
22.45625000000002,prior,0.0013945379032973557,NA
22.468750000000018,posterior,1.1188314735800256e-4,NA
22.468750000000018,prior,0.0013937725822810306,NA
22.481250000000017,posterior,1.1262852220931272e-4,NA
22.481250000000017,prior,0.0013930080968887132,NA
22.493750000000016,posterior,1.1337389706062286e-4,NA
22.493750000000016,prior,0.001392244445744206,NA
22.506250000000016,posterior,1.1411927191193302e-4,NA
22.506250000000016,prior,0.0013914816274743411,NA
22.518750000000015,posterior,1.1486464676324317e-4,NA
22.518750000000015,prior,0.0013907196407089723,NA
22.531250000000014,posterior,1.1561002161455333e-4,NA
22.531250000000014,prior,0.001389958484080966,NA
22.543750000000014,posterior,1.1635539646586347e-4,NA
22.543750000000014,prior,0.0013891981562261931,NA
22.556250000000013,posterior,1.1710077131717362e-4,NA
22.556250000000013,prior,0.0013884386557835215,NA
22.568750000000012,posterior,1.1784614616848378e-4,NA
22.568750000000012,prior,0.0013876799813948072,NA
22.58125000000001,posterior,1.1859152101979394e-4,NA
22.58125000000001,prior,0.0013869221317048858,NA
22.59375000000001,posterior,1.1933689587110408e-4,NA
22.59375000000001,prior,0.0013861651053615647,NA
22.60625000000001,posterior,1.2009200152788023e-4,NA
22.60625000000001,prior,0.0013854089010156161,NA
22.61875000000001,posterior,1.208992470942916e-4,NA
22.61875000000001,prior,0.0013846535173207665,NA
22.63125000000001,posterior,1.2170649266070297e-4,NA
22.63125000000001,prior,0.00138389895293369,NA
22.643750000000008,posterior,1.2251373822711435e-4,NA
22.643750000000008,prior,0.0013831452065140002,NA
22.656250000000007,posterior,1.233209837935257e-4,NA
22.656250000000007,prior,0.001382392276724242,NA
22.668750000000006,posterior,1.241282293599371e-4,NA
22.668750000000006,prior,0.0013816401622298836,NA
22.681250000000006,posterior,1.2493547492634845e-4,NA
22.681250000000006,prior,0.0013808888616993085,NA
22.693750000000005,posterior,1.2574272049275983e-4,NA
22.693750000000005,prior,0.0013801383738038073,NA
22.706250000000004,posterior,1.265499660591712e-4,NA
22.706250000000004,prior,0.0013793886972175708,NA
22.718750000000004,posterior,1.2735721162558257e-4,NA
22.718750000000004,prior,0.00137863983061768,NA
22.731250000000003,posterior,1.2816445719199393e-4,NA
22.731250000000003,prior,0.0013778917726840999,NA
22.743750000000002,posterior,1.289717027584053e-4,NA
22.743750000000002,prior,0.0013771445220996715,NA
22.75625,posterior,1.2977894832481667e-4,NA
22.75625,prior,0.0013763980775501033,NA
22.76875,posterior,1.3058619389122805e-4,NA
22.76875,prior,0.0013756524377239643,NA
22.78125,posterior,1.313934394576394e-4,NA
22.78125,prior,0.001374907601312675,NA
22.79375,posterior,1.3221672120780704e-4,NA
22.79375,prior,0.001374163567010501,NA
