combined.initial.extinct.1M.log	NeParameter
20.543750000000127	3.227552860653487E-5
20.556250000000126	3.260493354117577E-5
20.568750000000126	3.295269982885131E-5
20.581250000000125	3.3300466116526856E-5
20.593750000000124	3.36482324042024E-5
20.606250000000124	3.399599869187795E-5
20.618750000000123	3.43437649795535E-5
20.631250000000122	3.469153126722904E-5
20.64375000000012	3.5039297554904586E-5
20.65625000000012	3.538706384258013E-5
20.66875000000012	3.573483013025568E-5
20.68125000000012	3.608259641793122E-5
20.69375000000012	3.643036270560677E-5
20.706250000000118	3.6778128993282316E-5
20.718750000000117	3.712589528095786E-5
20.731250000000117	3.747366156863341E-5
20.743750000000116	3.78394291160303E-5
20.756250000000115	3.82217229287606E-5
20.768750000000114	3.86040167414909E-5
20.781250000000114	3.89863105542212E-5
20.793750000000113	3.9368604366951504E-5
20.806250000000112	3.9750898179681804E-5
20.81875000000011	4.013319199241211E-5
20.83125000000011	4.051548580514241E-5
20.84375000000011	4.089777961787271E-5
20.85625000000011	4.128007343060301E-5
20.86875000000011	4.1662367243333314E-5
20.881250000000108	4.2044661056063614E-5
20.893750000000107	4.2426954868793915E-5
20.906250000000107	4.2809248681524215E-5
20.918750000000106	4.319154249425452E-5
20.931250000000105	4.359429949539671E-5
20.943750000000104	4.401157602581973E-5
20.956250000000104	4.4428852556242755E-5
20.968750000000103	4.484612908666578E-5
20.981250000000102	4.5263405617088796E-5
20.9937500000001	4.568068214751182E-5
21.0062500000001	4.6097958677934844E-5
21.0187500000001	4.651523520835787E-5
21.0312500000001	4.6932511738780885E-5
21.0437500000001	4.734978826920391E-5
21.056250000000098	4.776706479962693E-5
21.068750000000097	4.8184341330049957E-5
21.081250000000097	4.8601617860472974E-5
21.093750000000096	4.9018894390896E-5
21.106250000000095	4.943617092131902E-5
21.118750000000095	4.98763662456677E-5
21.131250000000094	5.032898167047767E-5
21.143750000000093	5.078159709528764E-5
21.156250000000092	5.123421252009762E-5
21.16875000000009	5.168682794490759E-5
21.18125000000009	5.2139443369717564E-5
21.19375000000009	5.2592058794527536E-5
21.20625000000009	5.3044674219337514E-5
21.21875000000009	5.3497289644147486E-5
21.231250000000088	5.394990506895746E-5
21.243750000000087	5.440252049376743E-5
21.256250000000087	5.485513591857741E-5
21.268750000000086	5.530775134338738E-5
21.281250000000085	5.576036676819735E-5
21.293750000000085	5.621298219300733E-5
21.306250000000084	5.669105858883812E-5
21.318750000000083	5.717942703982659E-5
21.331250000000082	5.7667795490815054E-5
21.34375000000008	5.8156163941803516E-5
21.35625000000008	5.864453239279198E-5
21.36875000000008	5.913290084378044E-5
21.38125000000008	5.96212692947689E-5
21.39375000000008	6.0109637745757364E-5
21.406250000000078	6.059800619674583E-5
21.418750000000077	6.10863746477343E-5
21.431250000000077	6.157474309872275E-5
21.443750000000076	6.206311154971122E-5
21.456250000000075	6.255148000069969E-5
21.468750000000075	6.303984845168814E-5
21.481250000000074	6.352821690267661E-5
21.493750000000073	6.40448439538585E-5
21.506250000000072	6.456964097123701E-5
21.51875000000007	6.50944379886155E-5
21.53125000000007	6.5619235005994E-5
21.54375000000007	6.614403202337252E-5
21.55625000000007	6.666882904075101E-5
21.56875000000007	6.719362605812951E-5
21.581250000000068	6.771842307550802E-5
21.593750000000068	6.824322009288652E-5
21.606250000000067	6.876801711026502E-5
