state	joint	prior	likelihood	NeParameter	generationTime	p01	p02	p03	p04	p05	p06	p07	p08	p09	p010	p011	p012	p013	p014	p015	p016	p017	p018	p019	p020	p021	p022	p023	p024	p025	p026	p027	p028	p029	p030	p031	p032	p033	p034	p035	p036	p037	p038	p039	p040	p041	p042	p043	p044	p045	p046	p047	p048	p049	p050	p051	p052	p053	p054	p055	p056	p057	p058	p059	p060	p061	p062	p063	pt1	pt2	pt3	pt4	pt5	pt6	pt7	pt8	pt9	pt10	pt11	pt12	pt13	pt14	pt15	pt16	pt17	pt18	pt19	pt20	pt21	pt22	pt23	pt24	pt25	pt26	pt27	pt28	pt29	pt30	pt31	pt32	pt33	pt34	pt35	pt36	pt37	pt38	pt39	pt40	pt41	pt42	pt43	pt44	pt45	pt46	pt47	pt48	pt49	pt50	pt51	pt52	pt53	pt54	pt55	pt56	pt57	pt58	pt59	pt60	pt61	pt62	pt63
100000	312.4624495170728	-7.478537550393043	319.94098706746587	55.394532547120754	6.0	0.02550667807266837	0.04742723445997314	0.028904937992026165	0.0990607716090725	0.048024013437728476	0.027317800745504814	0.054448382201528006	0.04773363992187841	0.29924197349207393	0.07066371634918392	0.0814852627727888	0.21677522728935678	0.030107311229748593	0.030843647733398715	0.12230242491378497	0.047209870994167916	0.10086770408218951	0.3058927973999411	0.031423622770934516	0.024690051833872132	0.0547399254396605	0.018268470607566395	0.23298201735017635	0.03215214779013331	0.04693906618135242	0.04844742475449812	0.06198616044756508	0.04302313303560605	0.07066497895993443	0.08406190940442283	0.03279477744284067	0.40590337799582854	0.11767351646138868	0.04422128144993909	0.024667417373276344	0.0847434895859204	0.02401007989881458	0.2341205851079976	0.1145803828747633	0.09017896963778965	0.017600889275862987	0.04540347435422267	0.09263532326762319	0.0446018105997922	0.21703697497071733	0.021206790989371203	0.28116276705843307	0.030839256433771493	0.18961459587803547	0.04066550358639551	0.02763639370766727	0.23049614541876493	0.09790321108464016	0.23575999993835917	0.030056931273810296	0.3420104926941207	0.07039510351177632	0.043465466719233216	0.10903088010682742	0.04142566170040307	0.0639067508082665	0.31384523740583165	0.031014493642916696	0.06278428276113428	0.01652455809499361	0.04577958966419261	0.012006002464946753	0.024434438660078796	0.0	0.0065453328522431225	0.024955130619595842	0.025737924455302756	0.47816560925730184	0.16368099843021308	0.037190703973934855	0.0	0.06572208772013002	0.17352322238810775	0.022038975359672627	0.03413394157725419	0.6951634219167275	0.05203708418113877	0.0	0.05821342412316517	0.0	0.09680189819354343	0.03891455527890876	0.0	0.10128192142930639	0.12161460679798952	0.1083871499637605	0.0932475271238426	0.10692271761052642	0.4700982376855168	0.37610839778555305	0.05680278363162093	0.4686981046803404	0.02071205530628633	0.026246110835459604	0.0	0.5502307096409697	0.03827519969942437	0.0	0.0	0.04773958751057031	0.09537388972566796	0.03339037669446526	0.2996747320485124	0.020589104646917614	0.45196699166957655	0.027222410812824813	0.42460339057850083	0.0244552801719383	0.0	0.056028065767154196	0.06951935184954405	0.48626575678211564	0.0	0.0528691844182204	0.0	0.06034370790730384	0.0	0.0	0.01994921957260725	0.45587213353525674	0.008661976512862246
200000	299.0845887769097	-7.034041613655118	306.1186303905648	35.654065899547035	6.0	0.018476868271820452	0.04657754741873653	0.0136555765068581	0.09365534343793878	0.039312462627631446	0.021762376643238893	0.05478958243765654	0.04077187399125448	0.2714181893822147	0.065171466644735	0.054377933075572635	0.22132868067759187	0.04839458743001581	0.03891954648875352	0.1362289702314913	0.037697415606845926	0.08453979367064388	0.27148463169535025	0.03253236440272999	0.02538213229579437	0.02923061821144561	0.020415306992176273	0.21761979525396438	0.03567022343094095	0.047763755087628805	0.059699420659317694	0.05373733328899518	0.0360030364734889	0.05807352718475083	0.07165012343457296	0.0410750971043591	0.41134264387716646	0.1468711948005794	0.04297622037760962	0.01597091088833885	0.048693787169271016	0.028259280639296915	0.2328316514843489	0.11237025438147497	0.10269796216870955	0.03949237472258556	0.05198336650720938	0.07614528081511081	0.03162769841352022	0.21338720525876106	0.022846171017267655	0.26688958415949954	0.05251192938085917	0.18779697864501538	0.04292946663317291	0.02875581192342181	0.21692004098175088	0.09261556358192809	0.27155096449010196	0.019014583699445038	0.3403737288003678	0.05999473961084333	0.03592837979650708	0.09333208893628016	0.03961647935433896	0.059352981207289573	0.3004961294933573	0.03393718039632265	0.029002072507876703	0.0	0.04676157973164311	0.030815380620402736	0.05239175423251354	0.035895445211980605	0.0	0.08309302213522216	0.0	0.4959736721564857	0.17144961515814833	0.04608067271477109	0.0	0.09521491911915622	0.14643194183344432	0.008151764665094135	0.04108748463799947	0.642120679356229	0.0716776812293129	0.0	0.04672240083252606	0.0	0.08215676117154438	0.03234291588924651	0.029018357031014557	0.11040237044210242	0.10411452481590576	0.11442488049646406	0.11978761485358264	0.11417337386538932	0.509649687272164	0.41587634110517174	0.0	0.43572276584350034	0.0	0.04724189487262525	0.01764056693419314	0.5072232388543959	0.004598188257505641	0.0	0.005251435105801399	0.05921136493429289	0.08059487996521905	0.031205185257698952	0.29324638621011473	0.0	0.4475711846155371	0.033131933232996916	0.4497243283905488	0.02191919077956532	0.0	0.040606644178811886	0.05242488526987612	0.48552508903320707	0.0	0.044693995457097485	0.03794999799022214	0.0769606858386842	0.0023090129641011527	0.0	0.034140089307073976	0.45074047266016887	0.002232282360215819
300000	311.61144099183997	-7.5785715150607755	319.19001250690076	61.08966813716575	6.0	0.024066728936618785	0.05581976139579758	0.031973280463976135	0.09600720766413096	0.03980985196449171	0.02073236859431304	0.038644827363298974	0.04432568542022103	0.310137567424659	0.07085471746497589	0.09625245235130805	0.2328383218766758	0.022596504857515867	0.042098179481392425	0.11316718047688022	0.03147406410177218	0.09076037040877008	0.24444116717991693	0.030012273013100253	0.020211524998925222	0.04920727330796757	0.02222822580303222	0.18081974905717568	0.05006136503416791	0.0588823889644191	0.04901821167698009	0.04229398178082236	0.0587034250219061	0.041068944903588256	0.07069221990257783	0.057029762376821495	0.39049899713291014	0.15557437522639836	0.059176815826217526	0.025052667028551013	0.06415129817289779	0.03289891187939765	0.24679136178875563	0.08584482913886865	0.08321440938137464	0.026366893286352666	0.0363646537015228	0.09519949347828664	0.028927835220632372	0.2221691805058885	0.019480383924517355	0.2929881088282861	0.03058192994692604	0.18732593056640665	0.03437597089090981	0.04288027891295117	0.22720480406782198	0.08836785570797588	0.2798583358629169	0.018901393400017768	0.3056706367701143	0.047118689642994926	0.04034887392655927	0.1126311057209524	0.037358684372015845	0.07371344492631983	0.29994820333944155	0.035303507589866716	0.04212460780488379	0.030743292328323478	0.036180463451301485	0.025566619931058188	0.042028372786107174	0.0	0.0	0.0	0.02697997091593304	0.44830149306517425	0.1756052185868073	0.0384703215507716	0.07244840200547352	0.09983244397232995	0.16521209306473011	0.0	0.020031625721804776	0.6579514248811247	0.05566084117856819	0.09277053470637012	0.05393724481334119	0.0359457011286931	0.10166457628043221	0.03691333438552345	0.04814222255195327	0.08505734890834962	0.12214842182838073	0.09216472925454729	0.11554497395954504	0.10579232236785842	0.43080896089128046	0.361184088867764	0.07929119898358922	0.5346666374345986	0.014355251916639609	0.03443775723453045	9.537906267724992E-6	0.5472162206890434	0.04734400443669958	0.0	0.03534601236885012	0.04091676516811689	0.09582164527485144	4.276695789075504E-4	0.2491120777989607	0.0	0.4578220983723817	0.03747013892838503	0.44522863295655307	0.028253994925915266	0.023679944664862854	0.04467656104488904	0.08829127556900271	0.47677538859921215	0.0	0.05847278008291452	0.0	0.06399737663658345	0.012381506621799836	0.020534836949549936	0.056647724975538376	0.4746853528496835	0.024350568397640084
400000	313.49719520376743	-7.147151146190565	320.64434634995797	39.91593834116123	6.0	0.027116227292735794	0.051313698471200604	0.02278612512829601	0.10099515249771673	0.02620689421553908	0.030759345303181834	0.06519683360011645	0.04210463709999362	0.3113982445805074	0.05444820667663783	0.07762437268667008	0.18933558898676772	0.03674462681577847	0.02574003167447549	0.12233539656388497	0.03618996514789865	0.0863746285804099	0.27255698323149374	0.031740865043706414	0.01321811162889533	0.04011574941532089	0.015598252046241766	0.214943163141009	0.053208419508314946	0.06110697531254391	0.0690059334555515	0.0535703502096874	0.04658076842996402	0.060038486477396395	0.05798071145822857	0.05360031683015465	0.39330994417343046	0.13812017210586214	0.053906555247496615	0.023567988172594753	0.08392847925935608	0.03057200592566479	0.2138072726457954	0.11111356634196745	0.08195425544812729	0.036214096099941605	0.04974594659780508	0.09222046560921435	0.026094267947816347	0.20710015057247663	0.03405051344299335	0.3127572570306218	0.03328986533592481	0.1833529895352367	0.04285311958274054	0.041428960717270216	0.19098370121783947	0.09224916267354902	0.2575926030099767	0.02098270964331953	0.33176524848615885	0.07088175232642517	0.05088131092853756	0.11719644250798762	0.038917377981383054	0.054021938368111436	0.28502337307136894	0.0370214841983145	0.051989285139062896	0.0	0.05053710127849586	0.08338122937526418	0.025970161311813466	0.04488261922111558	0.0	0.023661188178385296	0.003947715608646121	0.4789073890766006	0.19769738268380427	0.03614210642896305	0.008231947036456145	0.08100782818007245	0.15895250260567267	0.0	0.033017249375268155	0.6757999714276004	0.07545925810345085	0.0	0.05881515966438393	0.0	0.10933347564147744	0.032044670050386685	0.0	0.12335433077530325	0.11250832772063056	0.07622678814779878	0.12210082253002608	0.10886764994637678	0.4281436328275742	0.4004169720505965	0.027372308032260824	0.4422235805338314	0.0	0.023995068272428345	0.0	0.47756175764927633	0.0	0.06850376876562679	0.020353287424544456	0.039872381941748906	0.07572876020837298	0.014788497286691502	0.28631807134364956	0.0	0.4561999950354314	0.029736700678080038	0.4311310054863978	0.027662845422209294	0.0	0.05449600965962205	0.0706804459217252	0.44461859486059385	0.0	0.03264589502888413	0.01977410941661819	0.0665426566285394	0.06010793658621709	0.0	0.029952281161689215	0.4641482612712782	0.020085016503204576
500000	323.92258687233243	-7.265737932696526	331.18832480502897	44.907854118399506	6.0	0.030856547717484015	0.04104435577236394	0.02569653702912115	0.11478518010231595	0.03334571806872386	0.0265807097903095	0.05257119847209731	0.029598458518330296	0.28350443872934716	0.0598221271605944	0.05711241804047304	0.2123377841781537	0.04220852711324037	0.03762624812788424	0.12047043499839888	0.03679032281101615	0.09751143291819997	0.2679564728832258	0.03916463412934567	0.04360042868408501	0.03209725318099808	0.02391779112207537	0.21709326199775458	0.04460679194523741	0.06446580099321506	0.04253961859018174	0.05228378316295022	0.06002409537293012	0.059633463934849126	0.0636976337318292	0.031095519152045045	0.3871550756871617	0.1440439055561982	0.05635059913696341	0.03269501656115252	0.06199163552374965	0.023894212713265403	0.2656168025294022	0.11035306158556574	0.07499586441488425	0.025635686471077456	0.05282065180186079	0.10315318594488113	0.020937541841323012	0.22530792546150635	0.029334227232542684	0.28693108578417237	0.02768958332893179	0.18502181664096595	0.03793006767775543	0.029645717550657025	0.2299941548536691	0.09347138798493117	0.29133635496982163	0.023948492938849746	0.32419430669017024	0.048172080803302125	0.029080644671422285	0.10227481097160683	0.03677190826072739	0.05852975269222269	0.3131949700343633	0.04213297348553836	0.010649083196199921	0.0	0.0393860940498165	0.08442880828135753	0.04018872027530503	0.03317295129784224	0.0038041491697300305	0.023012965570489277	0.008223504863267228	0.4852477620580294	0.17280116262851555	0.03736136244231232	0.0	0.09018171761877967	0.16926199233874592	0.0	0.035426852209694874	0.6262212157714694	0.05060559888309923	0.0	0.050181705515592416	0.0	0.08750365031996064	0.031199004745098936	0.08989995207683223	0.09895458511236647	0.08915351416026189	0.08902014238310002	0.09115296247543755	0.10315231633438798	0.45985506302231577	0.36196893969185834	0.0	0.4691461468178176	0.02335255610267618	0.03062986584545929	0.02336111430717091	0.5350787999629358	0.0	0.0	0.02269502515743359	0.03577903941414035	0.062479901515213286	0.032815651367149964	0.2693510641848671	0.038479272741658174	0.47047428634343164	0.036292300444841476	0.44583607593966035	0.025102746086732894	0.048136683678241275	0.030348751364747597	0.09252098486361678	0.4766581337779911	0.0	0.047506584886288554	0.04330099701625995	0.062235933403500476	0.0	0.016919862458840796	0.05693392252539493	0.46123993645412653	0.0
600000	308.15126094776485	-7.359279329649441	315.5105402774143	49.26095050239155	6.0	0.019981465612346788	0.04558733740230855	0.025000573823966504	0.09529475860422106	0.012751772738750673	0.022874519684585988	0.038718492763516243	0.03147499828105739	0.2694303999428158	0.07225515984368854	0.07810401995782075	0.2245048616449146	0.05121361938407259	0.040492703376813814	0.1305845275087119	0.03459405393702882	0.08474244535050214	0.26366746102642086	0.02870248804619122	0.02446872803960975	0.03945215563889859	0.034243162459287345	0.22077990025756664	0.035729883041184636	0.055757735568532564	0.048445448535626524	0.06224759217234594	0.04342888800703711	0.04670094537454666	0.06236261696709621	0.040372540187730045	0.4001900624936443	0.13493410180732576	0.050878629761408035	0.018628879265686994	0.05680341936141751	0.01947938969550826	0.21886707922689586	0.10095935589839042	0.1055554945634057	0.02506442638294127	0.055161854381163354	0.08929745641819947	0.026212280800627683	0.22250556243029673	0.025996570889084147	0.34133589739818776	0.03317523879247143	0.21123376695420512	0.03957262404955119	0.02923326673068811	0.22783022752719412	0.11823246824640227	0.27565432358352615	0.009075627222336255	0.3407964713863702	0.04728124180122252	0.041299643924823756	0.1137793126519753	0.033750744309376246	0.07497268439686246	0.30471996474871377	0.029536261167801732	0.0217157417459717	0.014666627448411755	0.04920966722881834	0.04384788818729555	0.0538973760769528	0.0	0.0	0.0	0.05356568226956192	0.4857833111965314	0.16750810826818976	0.03764813084096589	0.08681129014949175	0.0840588511138207	0.16707343355372434	0.0	0.0304546040614942	0.633031535553771	0.05877616041824486	0.0	0.04866042357223167	0.09607240554048385	0.10127398811126426	0.035009108805056775	0.0	0.1097477775010947	0.0860728910878443	0.09515473010475338	0.08926025559727536	0.10594330034274031	0.4489535317254817	0.3801048238745471	0.09856571686566729	0.4384834754182229	0.04410765957017746	0.023335641041624288	0.03855180733745048	0.49658511449019965	0.03813532395731669	0.0	0.0	0.031488908171361935	0.08047023551974716	3.8905530530233275E-4	0.26170883719108995	0.0	0.4655292901113948	0.02143027437305745	0.42538066300870847	0.02447374785702173	0.0	0.019877055439975876	0.07771931925812536	0.4860811910030815	0.0	0.03552728669621762	0.0	0.062464863298878875	0.0	0.0	0.0038257445270197432	0.4477088710078562	0.0
700000	296.03341064172724	-7.201768095341706	303.23517873706896	42.14515867160766	6.0	0.013713300186563087	0.04174846176456367	0.027291774141170715	0.12718444729258932	0.03409326206904897	0.020818420207070837	0.0434946266050346	0.03722446674393998	0.2799205109969922	0.08791723845179178	0.07735885649493693	0.24198943371485754	0.031789765732998194	0.03823421366816317	0.10727688166950983	0.036385443359888664	0.08043828980404533	0.2857672271367698	0.03368539486797711	0.026815451747471995	0.024457280288221393	0.025334338691174435	0.2142581985648194	0.04102426297410569	0.062436782771413624	0.04453766926200072	0.06451037685985916	0.05715971696671278	0.07020324308204369	0.05292927956960596	0.02471702193956842	0.4369796409371839	0.1356138049230683	0.055223626450040836	0.02821137256027105	0.08714693096859576	0.03697753173222863	0.25856398380029566	0.10313062253212056	0.09438130841025856	0.024701965947344758	0.06115670665495835	0.11217461644240682	0.02393995927515999	0.20270619603484166	0.025808279872627533	0.2986374415824548	0.013432791212802105	0.20690263304099202	0.03527513575900427	0.03357718558475252	0.21168114644364958	0.09044325498229669	0.23088729756167964	0.023349326765510516	0.35547055936042493	0.060570911024887444	0.04048698342283979	0.11339733869678383	0.02061456322538205	0.051627642803027556	0.3189012010635416	0.03842192146966437	0.0	0.0	0.06688976937902945	0.0	0.03526182453582664	0.0	0.0	0.0	0.015761923239043376	0.45351953389915545	0.16879238626300133	0.031074549942556713	0.0	0.07607885270510352	0.1514742649976698	0.01379704096893739	0.03683209345879895	0.6719654042602633	0.04030144387835328	0.0	0.044903945189492554	0.0	0.10186663971287932	0.018533657630836777	0.0	0.09805471628257123	0.11158989098081454	0.11196288954403065	0.10621169480986214	0.11711694964771815	0.4562260029181902	0.4112545570441641	0.0	0.4710694738534341	0.018367722495213117	0.022072568704110947	0.0	0.5404070016309791	0.03470429463444083	0.0	0.043724041025017917	0.022800858305069047	0.07916913381637307	0.04511012412852531	0.2834104848654533	0.0	0.5047685386881275	0.02360061216703523	0.42498740812270736	0.015569251259309832	0.02517266125966818	0.039929819694195325	0.06730924909011936	0.4306629326718328	0.0	0.05965757377333452	0.014093161962720164	0.06785260387668221	0.0	0.0	0.043497352695164845	0.4527884460594915	0.0
800000	332.91402727320093	-7.4484568410280705	340.362484114229	53.78254791106904	6.0	0.030266911353106968	0.03984885348957826	0.02575079734877692	0.10245450856831609	0.02219806074993885	0.028576545317940846	0.06489371467520164	0.042987200334509375	0.3248646904217177	0.067123953105677	0.06209006781479017	0.23446228609914052	0.046809380278285344	0.03274379474325148	0.11775892877813994	0.024411470420402995	0.08741593446580655	0.29780834070917855	0.03313696581849659	0.03128988728975302	0.04330839349198681	0.025493567887886936	0.22473353091728265	0.034657292232993214	0.05738967885296378	0.06358091859368932	0.07457771217911498	0.042417339778968964	0.05377432851923461	0.06202354865666999	0.04341602617784628	0.44622287190451454	0.13736946814311074	0.05853128044944666	0.019923605758398872	0.07186418752680417	0.017934298080053947	0.22808477493486373	0.11008006762256406	0.09065524618137133	0.025304404013800606	0.0686631770898652	0.11002656287630343	0.026709953025981212	0.24009608544999597	0.03626283151685492	0.2808479094658643	0.025311087342822156	0.18330391588343778	0.03858038383531518	0.02569422570238161	0.20047503290488522	0.07893261488405592	0.24627723960285638	0.02332569132907044	0.34601961747748555	0.0618661398207555	0.045141793743254464	0.10924196962770703	0.05009689695813694	0.04212230508995848	0.342449360654719	0.03932666357016666	0.03717286426134601	0.0	0.03872265958774907	0.015250695205517195	0.03812417151327966	0.020670070931831677	0.015863658791842903	0.0017194589053568501	0.01601126087414189	0.46106475900895544	0.1649054850706561	0.030646806006742248	0.001073991062427906	0.11000917450568864	0.1786554224867314	0.032513161323318114	0.03875687555770956	0.6955237282094987	0.051893482680276944	0.0	0.04276979887050796	0.0	0.1099523693441298	0.036954256906150104	0.021897226812266118	0.10495898983350961	0.10616051882220448	0.09248660302969633	0.0857976429503083	0.10281294233024942	0.47095756880034095	0.38939272076406534	0.04455618274364066	0.47196984899684413	0.024066690383495938	0.03401780182525836	0.0	0.5292903090600395	0.003791768060894665	0.03784528201498664	0.005131994169956131	0.0359403233409119	0.07179176942040143	0.030365882714692632	0.28895346062428173	0.056572730190348766	0.43910299181173024	0.026114622030196648	0.41295103491154417	0.023161806005163904	0.016468410887397533	0.03272910056880623	0.08224499148773164	0.4368140753162145	0.008309056954779848	0.033867377140522126	0.028391398682899055	0.06601436354169998	0.0	0.037328841817832026	0.03210990482420565	0.46041721618806153	0.013551565201703697
900000	297.6679831966015	-7.288822041648819	304.9568052382503	45.946665145707456	6.0	0.013156319485646573	0.042076807287175805	0.03270487251921546	0.09664538797757029	0.042577584168736485	0.025646446352117144	0.0315406568849179	0.03220784484424507	0.2972677390702856	0.05204558405949403	0.06411691372225053	0.23325489848326922	0.03633890417774444	0.04521519074501548	0.11285994559522487	0.033778174233853285	0.08426229342035571	0.26797260285430213	0.030929425272907377	0.026395272447495028	0.049396999927447574	0.02443372607092149	0.2296842851827474	0.037401066873050254	0.0278242583071384	0.052227539463709456	0.05250989891857027	0.04997531996592352	0.047515462097891356	0.06765788462964822	0.036037519216395066	0.40655451623010375	0.14383521411632974	0.038878599557198384	0.030060505196985256	0.072036156967366	0.02290080680034427	0.22379762919396062	0.08315585187214021	0.07997613469405544	0.024154229444039405	0.04726558380418077	0.11480776153081272	0.02444933584045175	0.24043993770047342	0.020615183236700464	0.3411871981114246	0.035419012623728346	0.1877165847013901	0.058996957965431654	0.03841092689568854	0.20738238593013772	0.08383296908892493	0.22693337654977513	0.013306573043062842	0.31522552844353396	0.06242836722562131	0.04476876737496331	0.09044287373738343	0.04862829510719718	0.0458121950578001	0.30116168202214744	0.054688069390472924	0.0	0.0	0.06029164216414852	0.0299253788372414	0.02944290878192585	0.0	0.0	0.0031724447443434015	0.0	0.4698310791115974	0.17483545720011648	0.03445581213350829	0.05868858106422652	0.07640216990504524	0.16393228226656137	0.0	0.03506155568531675	0.6661622781012418	0.06049668926074875	0.0	0.05359125471002151	0.0	0.08921189822376381	0.0386064192568545	0.0	0.09035919182718344	0.10439541594556327	0.12105031883137823	0.10857992125840486	0.10847720380375653	0.4228241714460851	0.377619503096507	0.017948216825004668	0.4666854052959016	0.03768025925171345	0.033999329933390034	0.0	0.5243278799276088	0.0032754100084999723	0.0	0.0	0.03364543554976186	0.10758564800187344	0.0	0.26130309617990444	0.0	0.4849149665616959	0.022767073853111924	0.47248577559764693	0.03023727901578776	0.0	0.03671654993350651	0.09068979399510468	0.4409353942041044	0.0	0.045220066921113716	0.0	0.06583502378903067	0.0	0.0	0.013444707087369522	0.4638719783586931	0.0
1000000	303.2503286974408	-7.592355859973077	310.84268455741386	61.916351917126256	6.0	0.02643669759942881	0.05519182742912007	0.03496882175661351	0.09925177263615476	0.027480780822383227	0.02905756521972152	0.04319863099462243	0.027966702176537944	0.2819922791765178	0.07396171146660722	0.09770734653289777	0.22932414680509303	0.025745740918065158	0.03635081514655386	0.1488609059032466	0.045572483461105574	0.07984909064085509	0.26735503767955643	0.04844584764488074	0.016876357421304517	0.03684238503774327	0.015163325253773188	0.23134707872514476	0.05840474208771734	0.03206676717623646	0.05608997564154039	0.04302358863910067	0.041268543090632416	0.05447142692694492	0.05359932391819278	0.044546809158131306	0.3760752116009382	0.15272390625034296	0.07229618056417311	0.029535537883517655	0.07176725914279973	0.02378127632384564	0.21094694743274459	0.10365165572678611	0.09109292985844962	0.02042331178100394	0.050869737955173626	0.07165227333163425	0.025120311759780967	0.21238183319772425	0.020828045530072885	0.28095398258028176	0.02230626840753511	0.15779753995367912	0.04568207455738563	0.028931898989613614	0.19623557811885453	0.09032614948247777	0.26246896351354476	0.016815991211001653	0.33718170622998156	0.055207994626532315	0.023945775909522404	0.10705781567937837	0.03298719751478426	0.05449026395286631	0.31716797290549276	0.03757202918308965	0.05019412759724912	0.09442776097805258	0.04393876362179724	0.004270356488667665	0.023242918154825386	0.03384004449890035	0.024290744744641553	0.0	0.032296387737066834	0.450905531977043	0.18376056640581293	0.05199630405952967	0.04126867557892071	0.07345612596578746	0.15869865220218507	0.0	0.021292824037326255	0.6767393408174641	0.05953618578208387	0.0	0.04412319463122014	0.0	0.07309276803006548	0.03669620629218578	0.0	0.09480507360684823	0.1040115866189092	0.11199240282621777	0.11667156589553555	0.10269974534167137	0.4458176375025545	0.34409975343593524	0.0	0.49250216305731376	0.048215026939380914	0.037026231925049134	0.018582570990698596	0.5577096230054739	0.03751071644460861	0.006191518840325094	0.0	0.04665882486937154	0.07079018479880761	0.02120186929995127	0.30303459025369767	0.00222853542794181	0.42902758713586764	0.025678736703377614	0.4341454143036574	0.01380479938763275	0.0	0.04931758867081755	0.06655080042228224	0.48075506014039415	0.0	0.05663759160874344	0.0	0.06152363855490465	0.0	0.009483495830545781	0.004778929952427826	0.4694783485907319	0.02601413030674085
